Selegiline	Selegiline	s040204050	NN	B-NP	B-Chemical
1	1	1000	CD	I-NP	O
and	and	a530	CC	I-NP	O
7	7	7000	CD	I-NP	O
per	per	p060	IN	B-PP	O
thousand	thousand	t02053	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
.	.	.000	.	O	O

This	This	t020	DT	B-NP	O
potentially	potentially	p03053040	RB	I-NP	O
serious	serious	s0602	JJ	I-NP	O
adverse	adverse	a310620	JJ	I-NP	O
effect	effect	e1023	NN	I-NP	O
is	be	i200	VBZ	B-VP	O
often	often	o1305	RB	I-VP	O
preceded	precede	p6020303	VBN	I-VP	O
by	by	b000	IN	B-PP	O
minor	minor	m0506	JJ	B-NP	O
manifestations	manifestation	m050102303052	NNS	I-NP	O
that	that	t030	WDT	B-NP	O
may	may	m000	MD	B-VP	O
serve	serve	s0610	VB	I-VP	O
as	as	a200	IN	B-PP	O
a	a	a000	DT	B-NP	O
warning	warning	w065052	NN	I-NP	O
.	.	.000	.	O	O

Cocaine	Cocaine	c02050	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
mood	mood	m030	NN	I-NP	B-Disease
disorder	disorder	d0206306	NN	I-NP	I-Disease
:	:	:000	:	O	O
prevalence	prevalence	p601040520	NN	B-NP	O
rates	rate	r0302	NNS	I-NP	O
and	and	a530	CC	O	O
psychiatric	psychiatric	p20203602	JJ	B-NP	B-Disease
symptoms	symptom	s0513052	NNS	I-NP	O
in	in	i500	IN	B-PP	O
an	an	a500	DT	B-NP	O
outpatient	outpatient	o03103053	NN	I-NP	O
cocaine	cocaine	c02050	NN	I-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
dependent	dependent	d01053053	JJ	I-NP	O
sample	sample	s05140	NN	I-NP	O
.	.	.000	.	O	O

This	This	t020	DT	B-NP	O
paper	paper	p0106	NN	I-NP	O
attempts	attempt	a305132	VBZ	B-VP	O
to	to	t000	TO	I-VP	O
examine	examine	e205050	VB	I-VP	O
and	and	a530	CC	I-VP	O
compare	compare	c051060	VB	I-VP	O
prevalence	prevalence	p601040520	NN	B-NP	O
rates	rate	r0302	NNS	I-NP	O
and	and	a530	CC	O	O
symptom	symptom	s051305	NN	B-NP	O
patterns	pattern	p030652	NNS	I-NP	O
of	of	o100	IN	B-PP	O
DSM	DSM	d250	NN	B-NP	O
substance	substance	s01230520	NN	I-NP	O
-	-	-000	HYPH	B-VP	O
induced	induce	i530203	VBN	B-NP	O
and	and	a530	CC	I-NP	O
other	other	o306	JJ	I-NP	O
mood	mood	m030	NN	I-NP	B-Disease
disorders	disorder	d02063062	NNS	I-NP	I-Disease
.	.	.000	.	O	O

243	243	0000	CD	B-NP	O
cocaine	cocaine	c02050	NN	I-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
dependent	dependent	d01053053	JJ	I-NP	O
outpatients	outpatient	o031030532	NNS	I-NP	O
with	with	w030	IN	B-PP	O
cocaine	cocaine	c02050	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
mood	mood	m030	NN	I-NP	B-Disease
disorder	disorder	d0206306	NN	I-NP	I-Disease
(	(	(000	(	O	O
CIMD	CIMD	c053	NN	B-NP	B-Disease
)	)	)000	)	O	O
,	,	,000	,	O	O
other	other	o306	JJ	B-NP	O
mood	mood	m030	NN	I-NP	B-Disease
disorders	disorder	d02063062	NNS	I-NP	I-Disease
,	,	,000	,	O	O
or	or	o600	CC	O	O
no	no	n000	DT	B-NP	O
mood	mood	m030	NN	I-NP	B-Disease
disorder	disorder	d0206306	NN	I-NP	I-Disease
were	be	w060	VBD	B-VP	O
compared	compare	c0510603	VBN	I-VP	O
on	on	o500	IN	B-PP	O
measures	measure	m020602	NNS	B-NP	O
of	of	o100	IN	B-PP	O
psychiatric	psychiatric	p20203602	JJ	B-NP	B-Disease
symptoms	symptom	s0513052	NNS	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
prevalence	prevalence	p601040520	NN	I-NP	O
rate	rate	r030	NN	I-NP	O
for	for	f060	IN	B-PP	O
CIMD	CIMD	c053	NN	B-NP	B-Disease
was	be	w020	VBD	B-VP	O
12	12	0000	CD	B-NP	O
%	%	%000	NN	I-NP	O
at	at	a300	IN	B-PP	O
baseline	baseline	b0204050	NN	B-NP	O
.	.	.000	.	O	O

Introduction	Introduction	i5360302305	NN	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
DSM	DSM	d250	NN	I-NP	O
-	-	-000	HYPH	O	O
IV	IV	i100	CD	B-NP	O
diagnosis	diagnosis	d0250202	NN	I-NP	O
of	of	o100	IN	B-PP	O
CIMD	CIMD	c053	NN	B-NP	B-Disease
did	do	d030	VBD	B-VP	O
not	not	n030	RB	I-VP	O
substantially	substantially	s0123053040	RB	I-VP	O
affect	affect	a1023	VB	I-VP	O
rates	rate	r0302	NNS	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
other	other	o306	JJ	I-NP	O
depressive	depressive	d01602010	JJ	I-NP	B-Disease
disorders	disorder	d02063062	NNS	I-NP	I-Disease
.	.	.000	.	O	O

Patients	Patient	p030532	NNS	B-NP	O
with	with	w030	IN	B-PP	O
CIMD	CIMD	c053	NN	B-NP	B-Disease
had	have	h030	VBD	B-VP	O
symptom	symptom	s051305	NN	B-NP	O
severity	severity	s0106030	NN	I-NP	O
levels	level	l01042	NNS	I-NP	O
between	between	b0305	IN	B-PP	O
those	those	t020	DT	B-NP	O
of	of	o100	IN	B-PP	O
patients	patient	p030532	NNS	B-NP	O
with	with	w030	IN	B-PP	O
and	and	a530	CC	I-PP	O
without	without	w0303	IN	I-PP	O
a	a	a000	DT	B-NP	O
mood	mood	m030	NN	I-NP	B-Disease
disorder	disorder	d0206306	NN	I-NP	I-Disease
.	.	.000	.	O	O

These	These	t020	DT	B-NP	O
findings	finding	f053052	NNS	I-NP	O
suggest	suggest	s02023	VBP	B-VP	O
some	some	s050	DT	B-NP	O
validity	validity	v0403030	NN	I-NP	O
for	for	f060	IN	B-PP	O
the	the	t000	DT	B-NP	O
new	new	n000	JJ	I-NP	O
DSM	DSM	d250	NN	I-NP	O
-	-	-000	HYPH	O	O
IV	IV	i100	CD	B-NP	O
diagnosis	diagnosis	d0250202	NN	I-NP	O
of	of	o100	IN	B-PP	O
CIMD	CIMD	c053	NN	B-NP	B-Disease
,	,	,000	,	O	O
but	but	b030	CC	B-CONJP	O
also	also	a420	RB	I-CONJP	O
suggest	suggest	s02023	VBP	B-VP	O
that	that	t030	IN	B-SBAR	O
it	it	i300	PRP	B-NP	O
requires	require	r020602	VBZ	B-VP	O
further	further	f06306	JJ	B-NP	O
specification	specification	s10201020305	NN	I-NP	O
and	and	a530	CC	I-NP	O
replication	replication	r014020305	NN	I-NP	O
.	.	.000	.	O	O

Effect	Effect	e1023	NN	B-NP	O
of	of	o100	IN	B-PP	O
fucoidan	fucoidan	f020305	NN	B-NP	B-Chemical
treatment	treatment	t6035053	NN	I-NP	O
on	on	o500	IN	B-PP	O
collagenase	collagenase	c040205020	NN	B-NP	O
-	-	-000	HYPH	B-NP	O
induced	induce	i530203	VBN	I-NP	O
intracerebral	intracerebral	i536020601604	JJ	I-NP	B-Disease
hemorrhage	hemorrhage	h0506020	NN	I-NP	I-Disease
in	in	i500	IN	B-PP	O
rats	rat	r032	NNS	B-NP	O
.	.	.000	.	O	O

Inflammatory	Inflammatory	i5140503060	JJ	B-NP	O
cells	cell	c042	NNS	I-NP	O
are	be	a600	VBP	B-VP	O
postulated	postulate	p023040303	VBN	I-VP	O
to	to	t000	TO	I-VP	O
mediate	mediate	m03030	VB	I-VP	O
some	some	s050	DT	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
brain	brain	b605	NN	I-NP	B-Disease
damage	damage	d05020	NN	I-NP	I-Disease
following	follow	f04052	VBG	B-PP	O
ischemic	ischemic	i20502	JJ	B-NP	B-Disease
stroke	stroke	s36020	NN	I-NP	I-Disease
.	.	.000	.	O	O

Intracerebral	Intracerebral	i536020601604	JJ	B-NP	B-Disease
hemorrhage	hemorrhage	h0506020	NN	I-NP	I-Disease
is	be	i200	VBZ	B-VP	O
associated	associate	a2020303	VBN	I-VP	O
with	with	w030	IN	B-PP	O
more	more	m060	JJR	B-NP	O
inflammation	inflammation	i514050305	NN	I-NP	B-Disease
than	than	t050	IN	B-PP	O
ischemic	ischemic	i20502	JJ	B-NP	B-Disease
stroke	stroke	s36020	NN	I-NP	I-Disease
.	.	.000	.	O	O

We	We	w000	PRP	B-NP	O
tested	test	t02303	VBD	B-VP	O
the	the	t000	DT	B-NP	O
sulfated	sulfated	s0410303	JJ	I-NP	O
polysaccharide	polysaccharide	p04020206030	NN	I-NP	O
fucoidan	fucoidan	f020305	NN	I-NP	B-Chemical
,	,	,000	,	O	O
which	which	w020	WDT	B-NP	O
has	have	h020	VBZ	B-VP	O
been	be	b050	VBN	I-VP	O
reported	report	r0106303	VBN	I-VP	O
to	to	t000	TO	I-VP	O
reduce	reduce	r03020	VB	I-VP	O
inflammatory	inflammatory	i5140503060	JJ	B-NP	O
brain	brain	b605	NN	I-NP	B-Disease
damage	damage	d05020	NN	I-NP	I-Disease
,	,	,000	,	O	O
in	in	i500	IN	B-PP	O
a	a	a000	DT	B-NP	O
rat	rat	r030	NN	I-NP	O
model	model	m0304	NN	I-NP	O
of	of	o100	IN	B-PP	O
intracerebral	intracerebral	i536020601604	JJ	B-NP	B-Disease
hemorrhage	hemorrhage	h0506020	NN	I-NP	I-Disease
induced	induce	i530203	VBN	B-VP	O
by	by	b000	IN	B-PP	O
injection	injection	i5202305	NN	B-NP	O
of	of	o100	IN	B-PP	O
bacterial	bacterial	b0230604	JJ	B-NP	O
collagenase	collagenase	c040205020	NN	I-NP	O
into	into	i530	IN	B-PP	O
the	the	t000	DT	B-NP	O
caudate	caudate	c03030	JJ	I-NP	O
nucleus	nucleus	n02402	NN	I-NP	O
.	.	.000	.	O	O

Rats	Rat	r032	NNS	B-NP	O
were	be	w060	VBD	B-VP	O
treated	treat	t60303	VBN	I-VP	O
with	with	w030	IN	B-PP	O
seven	seven	s0105	CD	B-NP	O
day	day	d000	NN	I-NP	O
intravenous	intravenous	i536010502	JJ	I-NP	O
infusion	infusion	i510205	NN	I-NP	O
of	of	o100	IN	B-PP	O
fucoidan	fucoidan	f020305	NN	B-NP	B-Chemical
(	(	(000	(	O	O
30	30	0000	CD	B-NP	O
micrograms	microgram	m026026052	NNS	I-NP	O
h	h	h000	NN	I-NP	O
-	-	-000	HYPH	B-NP	O
1	1	1000	CD	I-NP	O
)	)	)000	)	O	O
or	or	o600	CC	O	O
vehicle	vehicle	v0240	NN	B-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
hematoma	hematoma	h0503050	NN	I-NP	B-Disease
was	be	w020	VBD	B-VP	O
assessed	assess	a20203	VBN	I-VP	O
in	in	i500	FW	B-ADVP	O
vivo	vivo	v010	FW	I-ADVP	O
by	by	b000	IN	B-PP	O
magnetic	magnetic	m0250302	JJ	B-NP	O
resonance	resonance	r02050520	NN	I-NP	O
imaging	imaging	i502052	NN	I-NP	O
.	.	.000	.	O	O

Motor	Motor	m0306	NNP	B-NP	O
behavior	behavior	b0106	NN	I-NP	O
,	,	,000	,	O	O
passive	passive	p02010	JJ	B-NP	O
avoidance	avoidance	a1030520	NN	I-NP	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
skilled	skille	s20403	VBD	B-VP	O
forelimb	forelimb	f0604051	NN	B-NP	O
function	function	f052305	NN	I-NP	O
were	be	w060	VBD	B-VP	O
tested	test	t02303	VBN	I-VP	O
repeatedly	repeatedly	r01030340	RB	B-ADVP	O
for	for	f060	IN	B-PP	O
six	six	s020	CD	B-NP	O
weeks	week	w020	NNS	I-NP	O
.	.	.000	.	O	O

Fucoidan	Fucoidan	f020305	NN	B-NP	B-Chemical
-	-	-000	HYPH	B-NP	O
treated	treat	t60303	VBN	I-NP	O
rats	rat	r032	NNS	I-NP	O
exhibited	exhibit	e2010303	VBD	B-VP	O
evidence	evidence	e1030520	NN	B-NP	O
of	of	o100	IN	B-PP	O
impaired	impaired	i510603	JJ	B-NP	B-Disease
blood	blood	b403	NN	I-NP	I-Disease
clotting	clotting	c403052	NN	I-NP	I-Disease
and	and	a530	CC	I-NP	O
hemodilution	hemodilution	h0503040305	NN	I-NP	B-Disease
,	,	,000	,	O	O
had	have	h030	VBD	B-VP	O
larger	large	l06206	JJR	B-NP	O
hematomas	hematoma	h05030502	NNS	I-NP	B-Disease
,	,	,000	,	O	O
and	and	a530	CC	O	O
tended	tend	t05303	VBD	B-VP	O
to	to	t000	TO	I-VP	O
have	have	h010	VB	I-VP	O
less	less	l020	JJR	B-NP	O
inflammation	inflammation	i514050305	NN	I-NP	B-Disease
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
vicinity	vicinity	v0205030	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
hematoma	hematoma	h0503050	NN	I-NP	B-Disease
after	after	a1306	IN	B-PP	O
three	three	t060	CD	B-NP	O
days	day	d020	NNS	I-NP	O
.	.	.000	.	O	O

They	They	t000	PRP	B-NP	O
showed	show	s030	VBD	B-VP	O
significantly	significantly	s025010205340	RB	B-NP	O
more	more	m060	RBR	I-NP	O
rapid	rapid	r0103	JJ	I-NP	O
improvement	improvement	i5160105053	NN	I-NP	O
of	of	o100	IN	B-PP	O
motor	motor	m0306	NN	B-NP	O
function	function	f052305	NN	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
first	first	f0623	JJ	I-NP	O
week	week	w020	NN	I-NP	O
following	follow	f04052	VBG	B-PP	O
hemorrhage	hemorrhage	h0506020	NN	B-NP	B-Disease
and	and	a530	CC	O	O
better	good	b0306	JJR	B-NP	O
memory	memory	m05060	NN	I-NP	O
retention	retention	r0305305	NN	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
passive	passive	p02010	JJ	I-NP	O
avoidance	avoidance	a1030520	NN	I-NP	O
test	test	t023	NN	I-NP	O
.	.	.000	.	O	O

Acute	Acute	a2030	JJ	B-NP	O
white	white	w030	JJ	I-NP	B-Disease
matter	matter	m0306	NN	I-NP	I-Disease
edema	edema	e3050	NN	I-NP	I-Disease
and	and	a530	CC	O	O
eventual	eventual	e105304	JJ	B-NP	O
neuronal	neuronal	n060504	JJ	I-NP	B-Disease
loss	loss	l020	NN	I-NP	I-Disease
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
striatum	striatum	s360305	NN	I-NP	O
adjacent	adjacent	a3202053	JJ	B-ADJP	O
to	to	t000	TO	B-PP	O
the	the	t000	DT	B-NP	O
hematoma	hematoma	h0503050	NN	I-NP	B-Disease
did	do	d030	VBD	B-VP	O
not	not	n030	RB	I-VP	O
differ	differ	d0106	VB	I-VP	O
between	between	b0305	IN	B-PP	O
the	the	t000	DT	B-NP	O
two	two	t000	CD	I-NP	O
groups	group	g6012	NNS	I-NP	O
.	.	.000	.	O	O

Investigation	Investigation	i51023020305	NN	B-NP	O
of	of	o100	IN	B-PP	O
more	more	m060	RBR	B-NP	O
specific	specific	s1020102	JJ	I-NP	O
anti	anti	a530	AFX	I-NP	O
-	-	-000	HYPH	I-NP	O
inflammatory	inflammatory	i5140503060	JJ	I-NP	O
agents	agent	a20532	NNS	I-NP	O
and	and	a530	CC	O	O
hemodiluting	hemodilute	h05030403052	VBG	B-NP	O
agents	agent	a20532	NNS	I-NP	O
are	be	a600	VBP	B-VP	O
warranted	warrant	w0605303	VBN	I-VP	O
in	in	i500	IN	B-PP	O
intracerebral	intracerebral	i536020601604	JJ	B-NP	B-Disease
hemorrhage	hemorrhage	h0506020	NN	I-NP	I-Disease
.	.	.000	.	O	O

Recurarization	Recurarization	r020606020305	NN	B-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
recovery	recovery	r0201060	NN	I-NP	O
room	room	r050	NN	I-NP	O
.	.	.000	.	O	O

A	A	a000	DT	B-NP	O
case	case	c020	NN	I-NP	O
of	of	o100	IN	B-PP	O
recurarization	recurarization	r020606020305	NN	B-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
recovery	recovery	r0201060	NN	I-NP	O
room	room	r050	NN	I-NP	O
is	be	i200	VBZ	B-VP	O
reported	report	r0106303	VBN	I-VP	O
.	.	.000	.	O	O

Accumulation	Accumulation	a205040305	NN	B-NP	O
of	of	o100	IN	B-PP	O
atracurium	atracurium	a36020605	NN	B-NP	B-Chemical
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
intravenous	intravenous	i536010502	JJ	I-NP	O
line	line	l050	NN	I-NP	O
led	lead	l030	VBD	B-VP	O
to	to	t000	TO	B-PP	O
recurarization	recurarization	r020606020305	NN	B-NP	O
after	after	a1306	IN	B-PP	O
flushing	flush	f402052	VBG	B-VP	O
the	the	t000	DT	B-NP	O
line	line	l050	NN	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
recovery	recovery	r0201060	NN	I-NP	O
room	room	r050	NN	I-NP	O
.	.	.000	.	O	O

A	A	a000	DT	B-NP	O
respiratory	respiratory	r0210603060	JJ	I-NP	B-Disease
arrest	arrest	a6023	NN	I-NP	I-Disease
with	with	w030	IN	B-PP	O
severe	severe	s01060	JJ	B-NP	O
desaturation	desaturation	d0203060305	NN	I-NP	B-Disease
and	and	a530	CC	I-NP	O
bradycardia	bradycardia	b603020630	NN	I-NP	B-Disease
occurred	occur	o20603	VBD	B-VP	O
.	.	.000	.	O	O

Circumstances	Circumstance	c062052305202	NNS	B-NP	O
leading	lead	l03052	VBG	B-VP	O
to	to	t000	TO	B-PP	O
this	this	t020	DT	B-NP	O
event	event	e1053	NN	I-NP	O
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
mechanisms	mechanism	m02050252	NNS	I-NP	O
enabling	enable	e5014052	VBG	B-VP	O
a	a	a000	DT	B-NP	O
neuromuscular	neuromuscular	n0605020406	JJ	I-NP	B-Disease
blockade	blockade	b402030	NN	I-NP	I-Disease
to	to	t000	TO	B-VP	O
occur	occur	o206	VB	I-VP	O
,	,	,000	,	O	O
following	follow	f04052	VBG	B-PP	O
the	the	t000	DT	B-NP	O
administration	administration	a350502360305	NN	I-NP	O
of	of	o100	IN	B-PP	O
a	a	a000	DT	B-NP	O
small	small	s504	JJ	I-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
relaxant	relaxant	r0402053	NN	B-NP	O
,	,	,000	,	O	O
are	be	a600	VBP	B-VP	O
discussed	discuss	d020203	VBN	I-VP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
haemodynamic	haemodynamic	h0503050502	JJ	I-NP	O
effects	effect	e10232	NNS	I-NP	O
of	of	o100	IN	B-PP	O
propofol	propofol	p6010104	NN	B-NP	B-Chemical
in	in	i500	IN	B-PP	O
combination	combination	c051050305	NN	B-NP	O
with	with	w030	IN	B-PP	O
ephedrine	ephedrine	e1036050	NN	B-NP	B-Chemical
in	in	i500	IN	B-PP	O
elderly	elderly	e430640	JJ	B-NP	O
patients	patient	p030532	NNS	I-NP	O
(	(	(000	(	O	O
ASA	ASA	a200	NN	B-NP	O
groups	group	g6012	NNS	I-NP	O
3	3	3000	CD	B-NP	O
and	and	a530	CC	I-NP	O
4	4	4000	CD	I-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
marked	marked	m06203	JJ	I-NP	O
vasodilator	vasodilator	v0203040306	NN	I-NP	O
and	and	a530	CC	O	O
negative	negative	n0203010	JJ	B-NP	O
inotropic	inotropic	i50360102	JJ	I-NP	O
effects	effect	e10232	NNS	I-NP	O
of	of	o100	IN	B-PP	O
propofol	propofol	p6010104	NN	B-NP	B-Chemical
are	be	a600	VBP	B-VP	O
disadvantages	disadvantage	d020310530202	NNS	B-NP	O
in	in	i500	IN	B-PP	O
frail	frail	f604	NN	B-NP	O
elderly	elderly	e430640	JJ	I-NP	O
patients	patient	p030532	NNS	I-NP	O
.	.	.000	.	O	O

We	We	w000	PRP	B-NP	O
investigated	investigate	i51023020303	VBD	B-VP	O
the	the	t000	DT	B-NP	O
safety	safety	s01030	NN	I-NP	O
and	and	a530	CC	I-NP	O
efficacy	efficacy	e102020	NN	I-NP	O
of	of	o100	IN	B-PP	O
adding	add	a3052	VBG	B-VP	O
different	different	d0106053	JJ	B-NP	O
doses	dose	d0202	NNS	I-NP	O
of	of	o100	IN	B-PP	O
ephedrine	ephedrine	e1036050	NN	B-NP	B-Chemical
to	to	t000	TO	B-PP	O
propofol	propofol	p6010104	NN	B-NP	B-Chemical
in	in	i500	IN	B-SBAR	O
order	order	o6306	NN	O	O
to	to	t000	TO	B-VP	O
obtund	obtund	o13053	VB	I-VP	O
the	the	t000	DT	B-NP	O
hypotensive	hypotensive	h0103052010	JJ	I-NP	B-Disease
response	response	r0210520	NN	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
haemodynamic	haemodynamic	h0503050502	JJ	I-NP	O
effects	effect	e10232	NNS	I-NP	O
of	of	o100	IN	B-PP	O
adding	add	a3052	VBG	B-VP	O
15	15	0000	CD	B-NP	O
,	,	,000	,	I-NP	O
20	20	0000	CD	I-NP	O
or	or	o600	CC	I-NP	O
25	25	0000	CD	I-NP	O
mg	mg	m200	NN	I-NP	O
of	of	o100	IN	B-PP	O
ephedrine	ephedrine	e1036050	NN	B-NP	B-Chemical
to	to	t000	TO	B-PP	O
200	200	0000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
of	of	o100	IN	B-PP	O
propofol	propofol	p6010104	NN	B-NP	B-Chemical
were	be	w060	VBD	B-VP	O
compared	compare	c0510603	VBN	I-VP	O
to	to	t000	TO	I-VP	O
control	control	c053604	VB	I-VP	O
in	in	i500	IN	B-PP	O
40	40	0000	CD	B-NP	O
ASA	ASA	a200	NN	I-NP	O
3	3	3000	CD	B-NP	O
/	/	/000	SYM	I-NP	O
4	4	4000	CD	B-NP	O
patients	patient	p030532	NNS	I-NP	O
over	over	o106	IN	B-PP	O
60	60	0000	CD	B-NP	O
years	year	y062	NNS	I-NP	O
presenting	present	p602053052	VBG	B-VP	O
for	for	f060	IN	B-PP	O
genito	genito	g05030	AFX	B-NP	O
-	-	-000	HYPH	I-NP	O
urinary	urinary	u605060	JJ	I-NP	O
surgery	surgery	s062060	NN	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
addition	addition	a30305	NN	I-NP	O
of	of	o100	IN	B-PP	O
ephedrine	ephedrine	e1036050	NN	B-NP	B-Chemical
to	to	t000	TO	B-PP	O
propofol	propofol	p6010104	NN	B-NP	B-Chemical
appears	appear	a1062	VBZ	B-VP	O
to	to	t000	TO	I-VP	O
be	be	b000	VB	I-VP	O
an	an	a500	DT	B-NP	O
effective	effective	e1023010	JJ	I-NP	O
method	method	m0303	NN	I-NP	O
of	of	o100	IN	B-PP	O
obtunding	obtund	o13053052	VBG	B-VP	O
the	the	t000	DT	B-NP	O
hypotensive	hypotensive	h0103052010	JJ	I-NP	B-Disease
response	response	r0210520	NN	I-NP	O
to	to	t000	TO	B-PP	O
propofol	propofol	p6010104	NN	B-NP	B-Chemical
at	at	a300	IN	B-PP	O
all	all	a400	DT	B-NP	O
doses	dose	d0202	NNS	I-NP	O
used	use	u203	VBN	B-VP	O
in	in	i500	IN	B-PP	O
this	this	t020	DT	B-NP	O
study	study	s3030	NN	I-NP	O
.	.	.000	.	O	O

However	However	h0106	RB	B-ADVP	O
,	,	,000	,	O	O
marked	marked	m06203	JJ	B-NP	O
tachycardia	tachycardia	t02020630	NN	I-NP	B-Disease
associated	associate	a2020303	VBN	B-VP	O
with	with	w030	IN	B-PP	O
the	the	t000	DT	B-NP	O
use	use	u200	NN	I-NP	O
of	of	o100	IN	B-PP	O
ephedrine	ephedrine	e1036050	NN	B-NP	B-Chemical
in	in	i500	IN	B-PP	O
combination	combination	c051050305	NN	B-NP	O
with	with	w030	IN	B-PP	O
propofol	propofol	p6010104	NN	B-NP	B-Chemical
occurred	occur	o20603	VBD	B-VP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
majority	majority	m0206030	NN	I-NP	O
of	of	o100	IN	B-PP	O
patients	patient	p030532	NNS	B-NP	O
,	,	,000	,	O	O
occasionally	occasionally	o20205040	RB	B-ADVP	O
reaching	reach	r02052	VBG	B-VP	O
high	high	h020	JJ	B-NP	O
levels	level	l01042	NNS	I-NP	O
in	in	i500	IN	B-PP	O
individual	individual	i53010304	JJ	B-NP	O
patients	patient	p030532	NNS	I-NP	O
.	.	.000	.	O	O

Due	Due	d000	JJ	B-PP	O
to	to	t000	TO	I-PP	O
the	the	t000	DT	B-NP	O
risk	risk	r020	NN	I-NP	O
of	of	o100	IN	B-PP	O
this	this	t020	DT	B-NP	O
tachycardia	tachycardia	t02020630	NN	I-NP	B-Disease
inducing	induce	i5302052	VBG	B-VP	O
myocardial	myocardial	m0206304	JJ	B-NP	B-Disease
ischemia	ischemia	i2050	NN	I-NP	I-Disease
,	,	,000	,	O	O
we	we	w000	PRP	B-NP	O
would	would	w043	MD	B-VP	O
not	not	n030	RB	I-VP	O
recommend	recommend	r0205053	VB	I-VP	O
the	the	t000	DT	B-NP	O
use	use	u200	NN	I-NP	O
in	in	i500	IN	B-PP	O
elderly	elderly	e430640	JJ	B-NP	O
patients	patient	p030532	NNS	I-NP	O
of	of	o100	IN	B-PP	O
any	any	a500	DT	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
ephedrine	ephedrine	e1036050	NN	I-NP	B-Chemical
/	/	/000	SYM	B-NP	O
propofol	propofol	p6010104	NN	I-NP	B-Chemical
/	/	/000	SYM	O	O
mixtures	mixture	m0230602	NNS	B-NP	O
studied	study	s30303	VBN	B-VP	O
.	.	.000	.	O	O

Gemcitabine	Gemcitabine	g0520301050	NN	B-NP	B-Chemical
plus	plus	p402	CC	I-NP	O
vinorelbine	vinorelbine	v0506041050	NN	I-NP	B-Chemical
in	in	i500	IN	B-PP	O
nonsmall	nonsmall	n052504	JJ	B-NP	B-Disease
cell	cell	c040	NN	I-NP	I-Disease
lung	lung	l052	NN	I-NP	I-Disease
carcinoma	carcinoma	c06205050	NN	I-NP	I-Disease
patients	patient	p030532	NNS	I-NP	O
age	age	a200	NN	I-NP	O
70	70	0000	CD	B-NP	O
years	year	y062	NNS	I-NP	O
or	or	o600	CC	O	O
older	old	o4306	JJR	B-ADJP	O
or	or	o600	CC	O	O
patients	patient	p030532	NNS	B-NP	O
who	who	w000	WP	B-NP	O
cannot	cannot	c0503	MD	B-VP	O
receive	receive	r02010	VB	I-VP	O
cisplatin	cisplatin	c02140305	NN	B-NP	B-Chemical
.	.	.000	.	O	O

Oncopaz	Oncopaz	o520102	NNP	B-NP	O
Cooperative	Cooperative	c010603010	NNP	I-NP	O
Group	Group	g601	NNP	I-NP	O
.	.	.000	.	O	O

BACKGROUND	BACKGROUND	b026053	NN	B-NP	O
:	:	:000	:	O	O
Although	Although	a43020	IN	B-SBAR	O
the	the	t000	DT	B-NP	O
prevalence	prevalence	p601040520	NN	I-NP	O
of	of	o100	IN	B-PP	O
nonsmall	nonsmall	n052504	JJ	B-NP	B-Disease
cell	cell	c040	NN	I-NP	I-Disease
lung	lung	l052	NN	I-NP	I-Disease
carcinoma	carcinoma	c06205050	NN	I-NP	I-Disease
(	(	(000	(	O	O
