right	right	r0203	JJ	B-NP	O
fingers	finger	f052062	NNS	I-NP	O
,	,	,000	,	O	O
flexion	flexion	f40205	NN	B-NP	O
/	/	/000	SYM	I-NP	O
extension	extension	e2305205	NN	I-NP	O
of	of	o100	IN	B-PP	O
left	left	l013	JJ	B-NP	O
fingers	finger	f052062	NNS	I-NP	O
,	,	,000	,	O	O
flexion	flexion	f40205	NN	B-NP	O
/	/	/000	SYM	I-NP	O
extension	extension	e2305205	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
neck	neck	n020	NN	I-NP	O
,	,	,000	,	O	O
speaking	speak	s102052	VBG	B-VP	O
aloud	aloud	a403	RB	B-ADVP	O
)	)	)000	)	O	O
tasks	task	t020	NNS	B-NP	O
on	on	o500	IN	B-PP	O
the	the	t000	DT	B-NP	O
worsening	worsening	w06205052	NN	I-NP	O
of	of	o100	IN	B-PP	O
peak	peak	p020	NN	B-NP	O
-	-	-000	HYPH	B-NP	O
dose	dose	d020	NN	I-NP	O
dyskinesia	dyskinesia	d0205020	NN	I-NP	B-Disease
following	follow	f04052	VBG	B-PP	O
administration	administration	a350502360305	NN	B-NP	O
of	of	o100	IN	B-PP	O
an	an	a500	DT	B-NP	O
effective	effective	e1023010	JJ	I-NP	O
single	single	s05240	JJ	I-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
apomorphine	apomorphine	a105061050	NN	B-NP	B-Chemical
.	.	.000	.	O	O

Compared	Compare	c0510603	VBN	B-PP	O
with	with	w030	IN	B-PP	O
the	the	t000	DT	B-NP	O
score	score	s2060	NN	I-NP	O
at	at	a300	IN	B-PP	O
rest	rest	r023	NN	B-NP	O
(	(	(000	(	O	O
1	1	1000	CD	B-NP	O
.	.	.000	.	O	O
3	3	3000	CD	B-NP	O
+	+	+000	SYM	B-NP	O
/	/	/000	SYM	I-NP	O
-	-	-000	SYM	I-NP	O
0	0	0000	CD	I-NP	O
.	.	.000	SYM	I-NP	O
3	3	3000	CD	I-NP	O
)	)	)000	)	O	O
,	,	,000	,	O	O
a	a	a000	DT	B-NP	O
significant	significant	s0250102053	JJ	I-NP	O
aggravation	aggravation	a26010305	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
dyskinesia	dyskinesia	d0205020	NN	I-NP	B-Disease
score	score	s2060	NN	I-NP	O
was	be	w020	VBD	B-VP	O
observed	observe	o1206103	VBN	I-VP	O
during	during	d06052	IN	B-PP	O
speaking	speak	s102052	VBG	B-VP	O
aloud	aloud	a403	RB	B-ADVP	O
(	(	(000	(	O	O
5	5	5000	CD	B-NP	O
.	.	.000	.	I-NP	O
2	2	2000	CD	I-NP	O
+	+	+000	SYM	O	O
/	/	/000	SYM	B-NP	O
-	-	-000	SYM	B-NP	O
1	1	1000	CD	I-NP	O
.	.	.000	SYM	I-NP	O
1	1	1000	CD	I-NP	O
,	,	,000	,	O	O
p	p	p000	NN	B-NP	O
<	<	<000	SYM	B-VP	O
0	0	0000	CD	B-NP	O
.	.	.000	.	I-NP	O
05	05	0000	CD	I-NP	O
)	)	)000	)	O	O
,	,	,000	,	O	O
movements	movement	m01050532	NNS	B-NP	O
of	of	o100	IN	B-PP	O
right	right	r0203	JJ	B-NP	O
(	(	(000	(	O	O
4	4	4000	CD	B-NP	O
.	.	.000	.	I-NP	O
5	5	5000	CD	I-NP	O
+	+	+000	SYM	B-NP	O
/	/	/000	SYM	B-VP	O
-	-	-000	SYM	B-NP	O
1	1	1000	CD	I-NP	O
.	.	.000	SYM	I-NP	O
0	0	0000	CD	I-NP	O
,	,	,000	,	O	O
p	p	p000	NN	B-NP	O
<	<	<000	SYM	B-VP	O
0	0	0000	CD	B-NP	O
.	.	.000	.	I-NP	O
05	05	0000	CD	I-NP	O
)	)	)000	)	O	O
and	and	a530	CC	O	O
left	leave	l013	VBD	B-VP	O
(	(	(000	(	O	O
3	3	3000	CD	B-NP	O
.	.	.000	SYM	I-NP	O
7	7	7000	CD	I-NP	O
+	+	+000	SYM	O	O
/	/	/000	SYM	B-NP	O
-	-	-000	SYM	B-NP	O
0	0	0000	CD	B-NP	O
.	.	.000	SYM	I-NP	O
8	8	8000	CD	I-NP	O
,	,	,000	,	O	O
p	p	p000	NN	B-NP	O
<	<	<000	SYM	B-VP	O
0	0	0000	CD	B-NP	O
.	.	.000	.	O	O
05	05	0000	CD	O	O
)	)	)000	)	O	O
fingers	finger	f052062	NNS	B-NP	O
,	,	,000	,	O	O
movements	movement	m01050532	NNS	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
neck	neck	n020	NN	I-NP	O
(	(	(000	(	O	O
5	5	5000	CD	B-NP	O
.	.	.000	.	I-NP	O
1	1	1000	CD	I-NP	O
+	+	+000	SYM	O	O
/	/	/000	SYM	O	O
-	-	-000	SYM	B-NP	O
1	1	1000	CD	I-NP	O
.	.	.000	SYM	I-NP	O
0	0	0000	CD	I-NP	O
,	,	,000	,	O	O
p	p	p000	NN	B-NP	O
<	<	<000	SYM	B-VP	O
0	0	0000	CD	B-NP	O
.	.	.000	.	I-NP	O
05	05	0000	CD	I-NP	O
)	)	)000	)	O	O
,	,	,000	,	O	O
and	and	a530	CC	O	O
mental	mental	m05304	JJ	B-NP	O
calculation	calculation	c042040305	NN	I-NP	O
(	(	(000	(	O	O
3	3	3000	CD	B-NP	O
.	.	.000	SYM	I-NP	O
1	1	1000	CD	I-NP	O
+	+	+000	SYM	O	O
/	/	/000	SYM	O	O
-	-	-000	SYM	B-NP	O
1	1	1000	CD	I-NP	O
.	.	.000	SYM	I-NP	O
0	0	0000	CD	I-NP	O
,	,	,000	,	O	O
p	p	p000	NN	B-NP	O
<	<	<000	SYM	B-VP	O
0	0	0000	CD	B-NP	O
.	.	.000	.	I-NP	O
05	05	0000	CD	I-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

These	These	t020	DT	B-NP	O
results	result	r020432	NNS	I-NP	O
suggest	suggest	s02023	VBP	B-VP	O
that	that	t030	IN	B-SBAR	O
activation	activation	a23010305	NN	B-NP	O
tasks	task	t020	NNS	I-NP	O
such	such	s020	JJ	B-PP	O
as	as	a200	IN	I-PP	O
"	"	"000	``	O	O
speaking	speak	s102052	VBG	B-VP	O
aloud	aloud	a403	RB	B-ADVP	O
"	"	"000	''	O	O
could	could	c043	MD	B-VP	O
be	be	b000	VB	I-VP	O
used	use	u203	VBN	I-VP	O
for	for	f060	IN	B-PP	O
objective	objective	o12023010	JJ	B-NP	O
assessment	assessment	a2025053	NN	I-NP	O
of	of	o100	IN	B-PP	O
dyskinesia	dyskinesia	d0205020	NN	B-NP	B-Disease
severity	severity	s0106030	NN	I-NP	O
.	.	.000	.	O	O

Urine	Urine	u6050	NN	B-NP	O
N	N	n000	NN	I-NP	O
-	-	-000	HYPH	B-NP	O
acetyl	acetyl	a20304	NN	I-NP	O
-	-	-000	HYPH	O	O
beta	beta	b030	SYM	B-NP	O
-	-	-000	HYPH	B-NP	O
D	D	d000	NN	I-NP	O
-	-	-000	HYPH	B-NP	O
glucosaminidase	glucosaminidase	g40202050503020	NN	I-NP	O
-	-	-000	HYPH	B-NP	O
-	-	-000	:	O	O
a	a	a000	DT	B-NP	O
marker	marker	m06206	NN	I-NP	O
of	of	o100	IN	B-PP	O
tubular	tubular	t010406	JJ	B-NP	O
damage	damage	d05020	NN	I-NP	O
?	?	?000	.	O	O

BACKGROUND	BACKGROUND	b026053	NN	B-NP	O
:	:	:000	:	O	O
Although	Although	a43020	IN	B-SBAR	O
an	an	a500	DT	B-NP	O
indicator	indicator	i53020306	NN	I-NP	O
of	of	o100	IN	B-PP	O
renal	renal	r0504	JJ	B-NP	B-Disease
tubular	tubular	t010406	JJ	I-NP	I-Disease
dysfunction	dysfunction	d021052305	NN	I-NP	I-Disease
,	,	,000	,	O	O
an	an	a500	DT	B-NP	O
increased	increase	i5260203	VBN	I-NP	O
urinary	urinary	u605060	JJ	I-NP	O
N	N	n000	NN	I-NP	O
-	-	-000	HYPH	B-NP	O
acetyl	acetyl	a20304	NN	I-NP	O
-	-	-000	HYPH	O	O
beta	beta	b030	SYM	B-NP	O
-	-	-000	HYPH	B-NP	O
D	D	d000	NN	I-NP	O
-	-	-000	HYPH	O	O
glucosaminidase	glucosaminidase	g40202050503020	NN	B-NP	O
(	(	(000	(	O	O
NAG	NAG	n020	NN	B-NP	O
)	)	)000	)	O	O
activity	activity	a2301030	NN	B-NP	O
might	might	m0203	MD	B-VP	O
reflect	reflect	r014023	VB	I-VP	O
increased	increase	i5260203	VBN	B-NP	O
lysosomal	lysosomal	l02020504	JJ	I-NP	O
activity	activity	a2301030	NN	I-NP	O
in	in	i500	IN	B-PP	O
renal	renal	r0504	JJ	B-NP	O
tubular	tubular	t010406	JJ	I-NP	O
cells	cell	c042	NNS	I-NP	O
.	.	.000	.	O	O

METHODS	METHODS	m03032	NNS	B-NP	O
:	:	:000	:	O	O
Puromycin	Puromycin	p06050205	NN	B-NP	B-Chemical
aminonucleoside	aminonucleoside	a5050502402030	NN	I-NP	I-Chemical
(	(	(000	(	O	O
PAN	PAN	p050	NN	B-NP	B-Chemical
)	)	)000	)	O	O
was	be	w020	VBD	B-VP	O
administered	administer	a35050230603	VBN	I-VP	O
to	to	t000	TO	B-PP	O
Sprague	Sprague	s16020	NNP	B-NP	O
Dawley	Dawley	d040	NNP	I-NP	O
rats	rat	r032	NNS	I-NP	O
to	to	t000	TO	B-VP	O
induce	induce	i53020	VB	I-VP	O
proteinuria	proteinuria	p60305060	NN	B-NP	B-Disease
.	.	.000	.	O	O

Total	Total	t0304	JJ	B-NP	O
protein	protein	p60305	NN	I-NP	O
,	,	,000	,	O	O
albumin	albumin	a410505	NN	B-NP	O
,	,	,000	,	O	O
NAG	NAG	n020	NN	B-NP	O
activity	activity	a2301030	NN	I-NP	O
and	and	a530	CC	O	O
protein	protein	p60305	NN	B-NP	O
electrophoretic	electrophoretic	e4023601060302	JJ	I-NP	O
pattern	pattern	p03065	NN	I-NP	O
were	be	w060	VBD	B-VP	O
assessed	assess	a20203	VBN	I-VP	O
in	in	i500	IN	B-PP	O
daily	daily	d040	JJ	B-NP	O
urine	urine	u6050	NN	I-NP	O
samples	sample	s051402	NNS	I-NP	O
for	for	f060	IN	B-PP	O
33	33	0000	CD	B-NP	O
days	day	d020	NNS	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
morphological	morphological	m06104020204	JJ	I-NP	O
appearance	appearance	a1060520	NN	I-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
kidneys	kidney	k03502	NNS	I-NP	O
was	be	w020	VBD	B-VP	O
examined	examine	e2050503	VBN	I-VP	O
on	on	o500	IN	B-PP	O
days	day	d020	NNS	B-NP	O
three	three	t060	CD	B-NP	O
,	,	,000	,	I-NP	O
four	four	f060	CD	I-NP	O
,	,	,000	,	I-NP	O
six	six	s020	CD	I-NP	O
,	,	,000	,	I-NP	O
eight	eight	e0203	CD	I-NP	O
and	and	a530	CC	I-NP	O
thirty	thirty	t0630	CD	I-NP	O
three	three	t060	CD	I-NP	O
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
NAG	NAG	n020	NN	I-NP	O
isoenzyme	isoenzyme	i2052050	NN	I-NP	O
patterns	pattern	p030652	NNS	I-NP	O
on	on	o500	IN	B-PP	O
days	day	d020	NNS	B-NP	O
zero	zero	z060	CD	I-NP	O
,	,	,000	,	I-NP	O
four	four	f060	CD	I-NP	O
,	,	,000	,	I-NP	O
eight	eight	e0203	CD	I-NP	O
and	and	a530	CC	I-NP	O
thirty	thirty	t0630	CD	I-NP	O
three	three	t060	CD	I-NP	O
.	.	.000	.	O	O

RESULTS	RESULTS	r020432	NNS	B-NP	O
:	:	:000	:	O	O
Following	Follow	f04052	VBG	B-VP	O
intravenous	intravenous	i536010502	JJ	B-NP	O
PAN	PAN	p050	NN	I-NP	B-Chemical
urine	urine	u6050	NN	I-NP	O
volume	volume	v04050	NN	I-NP	O
and	and	a530	CC	O	O
urine	urine	u6050	NN	B-NP	O
NAG	NAG	n020	NN	I-NP	O
activity	activity	a2301030	NN	I-NP	O
increased	increase	i5260203	VBD	B-VP	O
significantly	significantly	s025010205340	RB	B-ADVP	O
by	by	b000	IN	B-PP	O
day	day	d000	NN	B-NP	O
two	two	t000	CD	I-NP	O
,	,	,000	,	O	O
but	but	b030	CC	O	O
returned	return	r0306503	VBD	B-VP	O
to	to	t000	TO	B-PP	O
normal	normal	n06504	JJ	B-NP	O
by	by	b000	IN	B-PP	O
day	day	d000	NN	B-NP	O
four	four	f060	CD	I-NP	O
.	.	.000	.	O	O

After	After	a1306	IN	B-SBAR	O
day	day	d000	NN	B-NP	O
four	four	f060	CD	I-NP	O
all	all	a400	DT	B-NP	O
treated	treat	t60303	VBN	I-NP	O
animals	animal	a505042	NNS	I-NP	O
exhibited	exhibit	e2010303	VBD	B-VP	O
a	a	a000	DT	B-NP	O
marked	marked	m06203	JJ	I-NP	O
rise	rise	r020	NN	I-NP	O
in	in	i500	IN	B-PP	O
urine	urine	u6050	NN	B-NP	O
albumin	albumin	a410505	NN	I-NP	O
,	,	,000	,	O	O
total	total	t0304	JJ	B-NP	O
protein	protein	p60305	NN	I-NP	O
excretion	excretion	e260305	NN	I-NP	O
and	and	a530	CC	O	O
NAG	NAG	n020	NN	B-NP	O
activity	activity	a2301030	NN	I-NP	O
.	.	.000	.	O	O

Electrophoresis	Electrophoresis	e4023601060202	NN	B-NP	O
showed	show	s030	VBD	B-VP	O
a	a	a000	DT	B-NP	O
generalised	generalise	g0506040203	VBN	I-NP	O
increase	increase	i526020	NN	I-NP	O
in	in	i500	IN	B-PP	O
middle	middle	m0340	JJ	B-NP	O
and	and	a530	CC	I-NP	O
high	high	h020	JJ	I-NP	O
molecular	molecular	m04020406	JJ	I-NP	O
weight	weight	w0203	NN	I-NP	O
urine	urine	u6050	NN	I-NP	O
proteins	protein	p603052	NNS	I-NP	O
from	from	f605	IN	B-PP	O
day	day	d000	NN	B-NP	O
four	four	f060	CD	B-NP	O
onwards	onward	o50632	NNS	I-NP	O
.	.	.000	.	O	O

Protein	Protein	p60305	NN	B-NP	O
droplets	droplet	d6014032	NNS	I-NP	O
first	first	f0623	RB	B-ADVP	O
appeared	appear	a10603	VBD	B-VP	O
prominent	prominent	p60505053	JJ	B-ADJP	O
in	in	i500	IN	B-PP	O
tubular	tubular	t010406	JJ	B-NP	O
cells	cell	c042	NNS	I-NP	O
on	on	o500	IN	B-PP	O
day	day	d000	NN	B-NP	O
four	four	f060	CD	I-NP	O
.	.	.000	.	O	O

Peak	Peak	p020	JJ	B-NP	O
urine	urine	u6050	NN	I-NP	O
NAG	NAG	n020	NN	I-NP	O
activity	activity	a2301030	NN	I-NP	O
and	and	a530	CC	O	O
a	a	a000	DT	B-NP	O
change	change	c0520	NN	I-NP	O
in	in	i500	IN	B-PP	O
NAG	NAG	n020	NN	B-NP	O
isoenzyme	isoenzyme	i2052050	NN	I-NP	O
pattern	pattern	p03065	NN	I-NP	O
coincided	coincide	c0520303	VBD	B-VP	O
with	with	w030	IN	B-PP	O
both	both	b030	CC	O	O
the	the	t000	DT	B-NP	O
peak	peak	p020	JJ	I-NP	O
proteinuria	proteinuria	p60305060	NN	I-NP	B-Disease
and	and	a530	CC	O	O
the	the	t000	DT	B-NP	O
reduction	reduction	r0302305	NN	I-NP	O
in	in	i500	IN	B-PP	O
intracellular	intracellular	i53602040406	JJ	B-NP	O
protein	protein	p60305	NN	I-NP	O
and	and	a530	CC	I-NP	O
NAG	NAG	n020	NN	I-NP	O
droplets	droplet	d6014032	NNS	I-NP	O
(	(	(000	(	O	O
day	day	d000	NN	B-NP	O
six	six	s020	CD	B-NP	O
onwards	onward	o50632	NNS	I-NP	O
)	)	)000	)	O	O
.	.	.000	.	O	O

CONCLUSIONS	CONCLUSIONS	c052402052	NNS	B-NP	O
:	:	:000	:	O	O
This	This	t020	DT	B-NP	O
animal	animal	a50504	NN	I-NP	O
model	model	m0304	NN	I-NP	O
demonstrates	demonstrate	d05052360302	VBZ	B-VP	O
that	that	t030	IN	B-SBAR	O
an	an	a500	DT	B-NP	O
increase	increase	i526020	NN	I-NP	O
in	in	i500	IN	B-PP	O
lysosomal	lysosomal	l02020504	JJ	B-NP	O
turnover	turnover	t0650106	NN	I-NP	O
and	and	a530	CC	O	O
hence	hence	h0520	RB	B-ADVP	O
urine	urine	u6050	NN	B-NP	O
NAG	NAG	n020	NN	I-NP	O
activity	activity	a2301030	NN	I-NP	O
,	,	,000	,	O	O
occurs	occur	o2062	VBZ	B-VP	O
when	when	w050	WRB	B-ADVP	O
increased	increase	i5260203	VBN	B-NP	O
protein	protein	p60305	NN	I-NP	O
is	be	i200	VBZ	B-VP	O
presented	present	p60205303	VBN	I-VP	O
to	to	t000	TO	B-PP	O
the	the	t000	DT	B-NP	O
tubular	tubular	t010406	JJ	I-NP	O
cells	cell	c042	NNS	I-NP	O
.	.	.000	.	O	O

Urine	Urine	u6050	NN	B-NP	O
NAG	NAG	n020	NN	I-NP	O
activity	activity	a2301030	NN	I-NP	O
is	be	i200	VBZ	B-VP	O
thus	thus	t020	RB	B-ADVP	O
a	a	a000	DT	B-NP	O
measure	measure	m02060	NN	I-NP	O
of	of	o100	IN	B-PP	O
altered	alter	a430603	VBN	B-NP	O
function	function	f052305	NN	I-NP	O
in	in	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
renal	renal	r0504	JJ	I-NP	O
tubules	tubule	t010402	NNS	I-NP	O
and	and	a530	CC	O	O
not	not	n030	RB	O	O
simply	simply	s05140	RB	B-ADVP	O
an	an	a500	DT	B-NP	O
indicator	indicator	i53020306	NN	I-NP	O
of	of	o100	IN	B-PP	O
damage	damage	d05020	NN	B-NP	O
.	.	.000	.	O	O

Cauda	Cauda	c030	NNP	B-NP	B-Disease
equina	equina	e2050	NNP	I-NP	I-Disease
syndrome	syndrome	s0536050	NN	I-NP	I-Disease
after	after	a1306	IN	B-PP	O
spinal	spinal	s10504	JJ	B-NP	O
anaesthesia	anaesthesia	a5023020	NN	I-NP	O
with	with	w030	IN	B-PP	O
hyperbaric	hyperbaric	h010610602	JJ	B-NP	O
5	5	5000	CD	I-NP	O
%	%	%000	NN	I-NP	O
lignocaine	lignocaine	l02502050	NN	I-NP	B-Chemical
:	:	:000	:	O	O
a	a	a000	DT	B-NP	O
review	review	r010	NN	I-NP	O
of	of	o100	IN	B-PP	O
six	six	s020	CD	B-NP	O
cases	case	c0202	NNS	I-NP	O
of	of	o100	IN	B-PP	O
cauda	cauda	c030	NN	B-NP	B-Disease
equina	equina	e2050	NN	I-NP	I-Disease
syndrome	syndrome	s0536050	NN	I-NP	I-Disease
reported	report	r0106303	VBN	B-VP	O
to	to	t000	TO	B-PP	O
the	the	t000	DT	B-NP	O
Swedish	Swedish	s03020	NNP	I-NP	O
Pharmaceutical	Pharmaceutical	p06502030204	NNP	I-NP	O
Insurance	Insurance	i52060520	NNP	I-NP	O
1993	1993	0000	CD	I-NP	O
-	-	-000	:	O	O
1997	1997	0000	CD	B-NP	O
.	.	.000	.	O	O

Six	Six	s020	CD	B-NP	O
cases	case	c0202	NNS	I-NP	O
of	of	o100	IN	B-PP	O
cauda	cauda	c030	NN	B-NP	B-Disease
equina	equina	e2050	NN	I-NP	I-Disease
syndrome	syndrome	s0536050	NN	I-NP	I-Disease
with	with	w030	IN	B-PP	O
varying	vary	v06052	VBG	B-NP	O
severity	severity	s0106030	NN	I-NP	O
were	be	w060	VBD	B-VP	O
reported	report	r0106303	VBN	I-VP	O
to	to	t000	TO	B-PP	O
the	the	t000	DT	B-NP	O
Swedish	Swedish	s03020	NNP	I-NP	O
Pharmaceutical	Pharmaceutical	p06502030204	NNP	I-NP	O
Insurance	Insurance	i52060520	NNP	I-NP	O
during	during	d06052	IN	B-PP	O
the	the	t000	DT	B-NP	O
period	period	p0603	NN	I-NP	O
1993	1993	0000	CD	I-NP	O
-	-	-000	HYPH	B-NP	O
1997	1997	0000	CD	I-NP	O
.	.	.000	.	O	O

All	All	a400	DT	B-NP	O
were	be	w060	VBD	B-VP	O
associated	associate	a2020303	VBN	I-VP	O
with	with	w030	IN	B-PP	O
spinal	spinal	s10504	JJ	B-NP	O
anaesthesia	anaesthesia	a5023020	NN	I-NP	O
using	use	u2052	VBG	B-VP	O
hyperbaric	hyperbaric	h010610602	JJ	B-NP	O
5	5	5000	CD	I-NP	O
%	%	%000	NN	I-NP	O
lignocaine	lignocaine	l02502050	NN	I-NP	B-Chemical
.	.	.000	.	O	O

Five	Five	f010	CD	B-NP	O
cases	case	c0202	NNS	I-NP	O
had	have	h030	VBD	B-VP	O
single	single	s05240	JJ	B-NP	O
-	-	-000	HYPH	I-NP	O
shot	shot	s030	NN	I-NP	O
spinal	spinal	s10504	JJ	I-NP	O
anaesthesia	anaesthesia	a5023020	NN	I-NP	O
and	and	a530	CC	O	O
one	one	o500	CD	B-NP	O
had	have	h030	VBD	B-VP	O
a	a	a000	DT	B-NP	O
repeat	repeat	r0103	NN	I-NP	O
spinal	spinal	s10504	JJ	I-NP	O
anaesthetic	anaesthetic	a50230302	NN	I-NP	O
due	due	d000	JJ	B-PP	O
to	to	t000	TO	B-PP	O
inadequate	inadequate	i50302030	JJ	B-NP	O
block	block	b402	NN	I-NP	O
.	.	.000	.	O	O

The	The	t000	DT	B-NP	O
dose	dose	d020	NN	I-NP	O
of	of	o100	IN	B-PP	O
hyperbaric	hyperbaric	h010610602	JJ	B-NP	O
5	5	5000	CD	I-NP	O
%	%	%000	NN	I-NP	O
lignocaine	lignocaine	l02502050	NN	I-NP	B-Chemical
administered	administer	a35050230603	VBN	B-VP	O
ranged	range	r05203	VBD	B-VP	O
from	from	f605	IN	B-PP	O
60	60	0000	CD	B-NP	O
to	to	t000	TO	I-NP	O
120	120	0000	CD	I-NP	O
mg	mg	m200	NN	I-NP	O
.	.	.000	.	O	O

Three	Three	t060	CD	B-NP	O
of	of	o100	IN	B-PP	O
the	the	t000	DT	B-NP	O
cases	case	c0202	NNS	I-NP	O
were	be	w060	VBD	B-VP	O
most	most	m023	RBS	I-VP	O
likely	likely	l02040	RB	I-VP	O
caused	cause	c0203	VBN	I-VP	O
by	by	b000	IN	B-PP	O
direct	direct	d06023	JJ	B-NP	O
neurotoxicity	neurotoxicity	n06030202030	NN	I-NP	B-Disease
of	of	o100	IN	B-PP	O
hyperbaric	hyperbaric	h010610602	JJ	B-NP	O
5	5	5000	CD	I-NP	O
%	%	%000	NN	I-NP	O
lignocaine	lignocaine	l02502050	NN	I-NP	B-Chemical
.	.	.000	.	O	O

In	In	i500	IN	B-PP	O
the	the	t000	DT	B-NP	O
other	other	o306	JJ	I-NP	O
3	3	3000	CD	I-NP	O
cases	case	c0202	NNS	I-NP	O
,	,	,000	,	O	O
direct	direct	d06023	JJ	B-NP	O
neurotoxicity	neurotoxicity	n06030202030	NN	I-NP	B-Disease
was	be	w020	VBD	B-VP	O
also	also	a420	RB	B-ADVP	O
probable	probable	p6010140	JJ	B-ADJP	O
,	,	,000	,	O	O
but	but	b030	CC	O	O
unfortunately	unfortunately	u510630503040	RB	B-NP	O
radiological	radiological	r0304020204	JJ	I-NP	O
investigations	investigation	i510230203052	NNS	I-NP	O
were	be	w060	VBD	B-VP	O
not	not	n030	RB	I-VP	O
done	do	d050	VBN	I-VP	O
to	to	t000	TO	B-VP	O
definitely	definitely	d010503040	RB	I-VP	O
exclude	exclude	e24030	VB	I-VP	O
a	a	a000	DT	B-NP	O
compressive	compressive	c051602010	JJ	I-NP	O
aetiology	aetiology	a0304020	NN	I-NP	O
.	.	.000	.	O	O

All	All	a400	DT	B-NP	O
cases	case	c0202	NNS	I-NP	O
sustained	sustain	s0230503	VBD	B-VP	O
permanent	permanent	p06505053	JJ	B-NP	O
neurological	neurological	n0604020204	JJ	I-NP	B-Disease
deficits	deficit	d0102032	NNS	I-NP	I-Disease
.	.	.000	.	O	O

We	We	w000	PRP	B-NP	O
recommend	recommend	r0205053	VBP	B-VP	O
that	that	t030	IN	B-SBAR	O
hyperbaric	hyperbaric	h010610602	JJ	B-NP	O
lignocaine	lignocaine	l02502050	NN	I-NP	B-Chemical
should	should	s043	MD	B-VP	O
be	be	b000	VB	I-VP	O
administered	administer	a35050230603	VBN	I-VP	O
in	in	i500	IN	B-PP	O
concentrations	concentration	c052053603052	NNS	B-NP	O
not	not	n030	RB	B-ADJP	O
greater	great	g60306	JJR	I-ADJP	O
than	than	t050	IN	B-PP	O
2	2	2000	CD	B-NP	O
%	%	%000	NN	I-NP	O
and	and	a530	CC	B-PP	O
at	at	a300	IN	B-PP	O
a	a	a000	DT	B-NP	O
total	total	t0304	JJ	I-NP	O
dose	dose	d020	NN	I-NP	O
preferably	preferably	p601060140	RB	B-VP	O
not	not	n030	RB	I-VP	O
exceeding	exceed	e203052	VBG	I-VP	O
60	60	0000	CD	B-NP	O
mg	mg	m200	NN	I-NP	O
.	.	.000	.	O	O

Systemic	Systemic	s0230502	JJ	B-NP	O
toxicity	toxicity	t0202030	NN	I-NP	B-Disease
following	follow	f04052	VBG	B-PP	O
administration	administration	a350502360305	NN	B-NP	O
of	of	o100	IN	B-PP	O
sirolimus	sirolimus	s06040502	NN	B-NP	B-Chemical
(	(	(000	(	O	O
formerly	formerly	f0650640	RB	B-ADVP	O
rapamycin	rapamycin	r01050205	NN	B-NP	B-Chemical
)	)	)000	)	O	O
for	for	f060	IN	B-PP	O
psoriasis	psoriasis	p2060202	NN	B-NP	B-Disease
:	:	:000	:	O	O
association	association	a2020305	NN	B-NP	O
of	of	o100	IN	B-PP	O
capillary	capillary	c0104060	JJ	B-NP	B-Disease
leak	leak	l020	NN	I-NP	I-Disease
syndrome	syndrome	s0536050	NN	I-NP	I-Disease
with	with	w030	IN	B-PP	O
apoptosis	apoptosis	a10130202	NN	B-NP	O
of	of	o100	IN	B-PP	O
lesional	lesional	l020504	JJ	B-NP	O
lymphocytes	lymphocyte	l051020302	NNS	I-NP	O
.	.	.000	.	O	O

BACKGROUND	BACKGROUND	b026053	NN	B-NP	O
:	:	:000	:	O	O
Sirolimus	Sirolimus	s06040502	NN	B-NP	B-Chemical
(	(	(000	(	O	O
formerly	formerly	f0650640	RB	B-NP	O
rapamycin	rapamycin	r01050205	NN	I-NP	B-Chemical
)	)	)000	)	O	O
is	be	i200	VBZ	B-VP	O
an	an	a500	DT	B-NP	O
immunosuppressive	immunosuppressive	i5050201602010	JJ	I-NP	O
agent	agent	a2053	NN	I-NP	O
that	that	t030	WDT	B-NP	O
interferes	interfere	i530610602	VBZ	B-VP	O
with	with	w030	IN	B-PP	O
T	T	t000	NN	B-NP	O
-	-	-000	HYPH	B-NP	O
cell	cell	c040	NN	I-NP	O
activation	activation	a23010305	NN	I-NP	O
.	.	.000	.	O	O

After	After	a1306	IN	B-PP	O
2	2	2000	CD	B-NP	O
individuals	individual	i530103042	NNS	I-NP	O
with	with	w030	IN	B-PP	O
psoriasis	psoriasis	p2060202	NN	B-NP	B-Disease
developed	develop	d01040103	VBD	B-VP	O
a	a	a000	DT	B-NP	O
capillary	capillary	c0104060	JJ	I-NP	B-Disease
leak	leak	l020	NN	I-NP	I-Disease
syndrome	syndrome	s0536050	NN	I-NP	I-Disease
following	follow	f04052	VBG	B-PP	O
treatment	treatment	t6035053	NN	B-NP	O
with	with	w030	IN	B-PP	O
oral	oral	o604	JJ	B-NP	O
sirolimus	sirolimus	s06040502	NN	I-NP	B-Chemical
lesional	lesional	l020504	JJ	I-NP	O
skin	skin	s205	NN	I-NP	O
